sample_id,task,target_dialect,opcode,standard_span,dialect_span,category,source
SENT_2515,SENT,PNT3,replace,gì,chi,Interrogatives,lexicon_match
SENT_2515,SENT,PNT4,replace,chúng mày,tụi bây,Pronouns,lexicon_match
SENT_2515,SENT,PNT4,replace,gì,chi,Interrogatives,lexicon_match
SENT_2727,SENT,PNN,replace,không,hông,Negation/Function words,lexicon_match
SENT_2727,SENT,PNN,replace,không,hông,Negation/Function words,lexicon_match
SENT_2727,SENT,PNT2,replace,chứ,chơ,Connectives/Aspect markers,lexicon_match
SENT_2727,SENT,PNT2,replace,gì,chi,Interrogatives,lexicon_match
SENT_2727,SENT,PNT2,replace,nó,bọn,Pronouns,lexicon_match
SENT_2727,SENT,PNT2,replace,không,nỏ,Negation/Function words,lexicon_match
SENT_2727,SENT,PNT2,replace,làm,mần,Predicate vocabulary,lexicon_match
SENT_2727,SENT,PNT2,replace,làm,mần,Predicate vocabulary,lexicon_match
SENT_2727,SENT,PNT3,replace,không,nỏ,Negation/Function words,lexicon_match
SENT_2727,SENT,PNT3,replace,chứ,chơ,Connectives/Aspect markers,lexicon_match
SENT_2727,SENT,PNT3,replace,gì,chi,Interrogatives,lexicon_match
SENT_2727,SENT,PNT3,replace,nó,hắn,Pronouns,lexicon_match
SENT_2727,SENT,PNT3,replace,không,nỏ,Negation/Function words,lexicon_match
SENT_2727,SENT,PNT3,replace,làm,mần,Predicate vocabulary,lexicon_match
SENT_2727,SENT,PNT3,replace,làm,mần,Predicate vocabulary,lexicon_match
SENT_2727,SENT,PNT4,replace,gì,chi,Interrogatives,lexicon_match
SENT_2727,SENT,PNT4,replace,nó,hắn,Pronouns,lexicon_match
SENT_2816,SENT,PNN,replace,không,hông,Negation/Function words,lexicon_match
SENT_2816,SENT,PNN,replace,không,hông,Negation/Function words,lexicon_match
SENT_2816,SENT,PNN,replace,nhỉ,ta,Discourse particles,lexicon_match
SENT_2816,SENT,PNT2,replace,không,nỏ,Negation/Function words,lexicon_match
SENT_2816,SENT,PNT2,replace,nhỉ,hè,Discourse particles,lexicon_match
SENT_2816,SENT,PNT3,replace,nhỉ,hè,Discourse particles,lexicon_match
SENT_2816,SENT,PNT4,replace,mình,ta,Pronouns,lexicon_match
SENT_2816,SENT,PNT4,replace,sao,ren,Interrogatives,lexicon_match
SENT_2938,SENT,PNN,replace,không,hông,Negation/Function words,lexicon_match
SENT_2938,SENT,PNT1,replace,tao,tau,Pronouns,lexicon_match
SENT_2938,SENT,PNT1,replace,làm gì,mần chi,Interrogatives,lexicon_match
SENT_2938,SENT,PNT2,replace,tao,tau,Pronouns,lexicon_match
SENT_2938,SENT,PNT2,replace,này,ni,Demonstratives/Deixis,lexicon_match
SENT_2938,SENT,PNT2,replace,gì,chi,Interrogatives,lexicon_match
SENT_2938,SENT,PNT2,replace,nó,hấn,Pronouns,lexicon_match
SENT_2938,SENT,PNT3,replace,tao,tau,Pronouns,lexicon_match
SENT_2938,SENT,PNT3,replace,này,ni,Demonstratives/Deixis,lexicon_match
SENT_2938,SENT,PNT3,replace,nó,hắn,Pronouns,lexicon_match
SENT_2938,SENT,PNT4,replace,tao,ta,Pronouns,lexicon_match
SENT_2938,SENT,PNT4,replace,này,ni,Demonstratives/Deixis,lexicon_match
SENT_2938,SENT,PNT4,replace,gì,chi,Interrogatives,lexicon_match
SENT_3023,SENT,PNN,replace,kia,đó,Demonstratives/Deixis,lexicon_match
SENT_3023,SENT,PNN,replace,thế,vậy,Demonstratives/Deixis,lexicon_match
SENT_3023,SENT,PNT2,replace,mẹ kia,mệ nớ,Pronouns,lexicon_match
SENT_3023,SENT,PNT2,replace,thế,rứa,Demonstratives/Deixis,lexicon_match
SENT_3023,SENT,PNT3,replace,cái,kì,Negation/Function words,lexicon_match
SENT_3023,SENT,PNT3,replace,mệt,đoạ,Predicate vocabulary,lexicon_match
SENT_3023,SENT,PNT4,replace,thế,rứa,Demonstratives/Deixis,lexicon_match
SENT_3060,SENT,PNN,replace,không,hông,Negation/Function words,lexicon_match
SENT_3060,SENT,PNN,replace,không,hông,Negation/Function words,lexicon_match
SENT_3060,SENT,PNT2,replace,vậy,rứa,Demonstratives/Deixis,lexicon_match
SENT_3060,SENT,PNT3,replace,này,ni,Demonstratives/Deixis,lexicon_match
SENT_3060,SENT,PNT3,replace,ghê,thiệt,Connectives/Aspect markers,lexicon_match
SENT_3060,SENT,PNT3,replace,sao,răng,Interrogatives,lexicon_match
SENT_3060,SENT,PNT3,replace,vậy,rứa,Demonstratives/Deixis,lexicon_match
SENT_3060,SENT,PNT4,replace,này,ni,Demonstratives/Deixis,lexicon_match
SENT_3060,SENT,PNT4,replace,sao,ren,Interrogatives,lexicon_match
SENT_3060,SENT,PNT4,replace,vậy,rứa,Demonstratives/Deixis,lexicon_match
SENT_3067,SENT,PNT1,replace,này,ni,Demonstratives/Deixis,lexicon_match
SENT_3067,SENT,PNT2,replace,này,ni,Demonstratives/Deixis,lexicon_match
SENT_3067,SENT,PNT2,replace,làm,mần,Predicate vocabulary,lexicon_match
SENT_3067,SENT,PNT3,replace,này,ni,Demonstratives/Deixis,lexicon_match
SENT_3094,SENT,PNN,replace,này,nè,Demonstratives/Deixis,lexicon_match
SENT_3094,SENT,PNT1,replace,tao,tau,Pronouns,lexicon_match
SENT_3094,SENT,PNT1,replace,tao,tau,Pronouns,lexicon_match
SENT_3094,SENT,PNT2,replace,tao,tau,Pronouns,lexicon_match
SENT_3094,SENT,PNT2,replace,tao,tau,Pronouns,lexicon_match
SENT_3094,SENT,PNT2,replace,này,nì,Discourse particles,lexicon_match
SENT_3094,SENT,PNT3,replace,tao,tau,Pronouns,lexicon_match
SENT_3094,SENT,PNT3,replace,tao,tau,Pronouns,lexicon_match
SENT_3094,SENT,PNT3,replace,này,nì,Discourse particles,lexicon_match
SENT_3094,SENT,PNT4,replace,này,nè,Demonstratives/Deixis,lexicon_match
SENT_3169,SENT,PNN,replace,ấy,đó,Demonstratives/Deixis,lexicon_match
SENT_3169,SENT,PNT2,replace,ấy,nớ,Demonstratives/Deixis,lexicon_match
SENT_3169,SENT,PNT3,replace,giờ đây,chừ,Negation/Function words,lexicon_match
SENT_3169,SENT,PNT3,replace,ấy,nớ,Demonstratives/Deixis,lexicon_match
SENT_3169,SENT,PNT4,replace,đây,chừ,Negation/Function words,lexicon_match
SENT_3169,SENT,PNT4,replace,ấy,nớ,Demonstratives/Deixis,lexicon_match
SENT_3243,SENT,PNN,replace,không,hông,Negation/Function words,lexicon_match
SENT_3243,SENT,PNN,replace,thế,vậy,Demonstratives/Deixis,lexicon_match
SENT_3243,SENT,PNN,replace,ko,hông,Negation/Function words,lexicon_match
SENT_3243,SENT,PNT1,replace,này,ni,Demonstratives/Deixis,lexicon_match
SENT_3243,SENT,PNT2,replace,đâu,mô,Interrogatives; Negation/Function words,lexicon_match
SENT_3243,SENT,PNT3,replace,thế,rứa,Demonstratives/Deixis,lexicon_match
SENT_3249,SENT,PNB,replace,chế,bà,Kinship/Honorific terms,lexicon_match
SENT_3249,SENT,PNN,replace,không,hông,Negation/Function words,lexicon_match
SENT_3249,SENT,PNT1,replace,nào,mô,Negation/Function words,lexicon_match
SENT_3249,SENT,PNT2,replace,nào,mô,Interrogatives; Negation/Function words,lexicon_match
SENT_3249,SENT,PNT3,replace,nào,mô,Interrogatives; Negation/Function words,lexicon_match
SENT_3249,SENT,PNT3,replace,không,khung,Negation/Function words,lexicon_match
SENT_3249,SENT,PNT3,replace,đó,đỏ,Discourse particles,lexicon_match
SENT_3273,SENT,PNB,replace,tao,tâm,Pronouns,lexicon_match
SENT_3273,SENT,PNN,replace,không,hông,Negation/Function words,lexicon_match
SENT_3273,SENT,PNT1,replace,tao,tâm,Pronouns,lexicon_match
SENT_3273,SENT,PNT2,replace,tao,tâm,Pronouns,lexicon_match
SENT_3273,SENT,PNT3,replace,đó,nớ,Demonstratives/Deixis,lexicon_match
SENT_3273,SENT,PNT4,replace,bẩn,nhớp,Predicate vocabulary,lexicon_match
SENT_3427,SENT,PNN,replace,không,hông,Negation/Function words,lexicon_match
SENT_3427,SENT,PNN,replace,không,hhông,Negation/Function words,lexicon_match
SENT_3427,SENT,PNT2,replace,nào,chi,Interrogatives,lexicon_match
SENT_3427,SENT,PNT2,replace,nó,hấn,Pronouns,lexicon_match
SENT_3427,SENT,PNT3,replace,nào,chi,Interrogatives,lexicon_match
SENT_3427,SENT,PNT3,replace,nó,hắn,Pronouns,lexicon_match
SENT_3427,SENT,PNT4,replace,nào,chi,Interrogatives,lexicon_match
SENT_3427,SENT,PNT4,replace,nó,hắn,Pronouns,lexicon_match
SENT_3469,SENT,PNN,replace,không,hông,Negation/Function words,lexicon_match
SENT_3469,SENT,PNT2,replace,sao,răng,Interrogatives,lexicon_match
SENT_3469,SENT,PNT2,replace,không,nỏ,Negation/Function words,lexicon_match
SENT_3469,SENT,PNT2,replace,nó,hấn,Pronouns,lexicon_match
SENT_3469,SENT,PNT2,replace,nào,mô,Interrogatives; Negation/Function words,lexicon_match
SENT_3469,SENT,PNT2,replace,nó,hấn,Pronouns,lexicon_match
SENT_3469,SENT,PNT2,replace,bà,mẹ,Kinship/Honorific terms,lexicon_match
SENT_3469,SENT,PNT3,replace,sao,răng,Interrogatives,lexicon_match
SENT_3469,SENT,PNT3,replace,không,nỏ,Negation/Function words,lexicon_match
SENT_3469,SENT,PNT3,replace,nó,hắn,Pronouns,lexicon_match
SENT_3469,SENT,PNT4,replace,giờ,chừ,Negation/Function words,lexicon_match
SENT_3469,SENT,PNT4,replace,sao,ren,Interrogatives,lexicon_match
SENT_3469,SENT,PNT4,replace,nào,mô,Interrogatives,lexicon_match
SENT_3469,SENT,PNT4,replace,bà,mẹ,Kinship/Honorific terms,lexicon_match
SENT_3514,SENT,PNN,replace,ấy,đó,Demonstratives/Deixis,lexicon_match
SENT_3514,SENT,PNN,replace,chg,hông,Negation/Function words,lexicon_match
SENT_3514,SENT,PNN,replace,chúng tôi,tụi tui,Pronouns,lexicon_match
SENT_3514,SENT,PNN,replace,ấy,đó,Demonstratives/Deixis,lexicon_match
SENT_3514,SENT,PNN,replace,không,hông,Negation/Function words,lexicon_match
SENT_3514,SENT,PNT2,replace,chúng tôi,bọn tui,Pronouns,lexicon_match
SENT_3514,SENT,PNT2,replace,không,nỏ,Negation/Function words,lexicon_match
SENT_3514,SENT,PNT3,replace,hôm ấy,nớ,Demonstratives/Deixis,lexicon_match
SENT_3514,SENT,PNT3,replace,lũ chúng tôi,bọn tau,Pronouns,lexicon_match
SENT_3514,SENT,PNT3,replace,ấy,nớ,Demonstratives/Deixis,lexicon_match
SENT_3514,SENT,PNT3,replace,trông thấy,chộ,Predicate vocabulary,lexicon_match
SENT_3514,SENT,PNT4,replace,ấy,nớ,Demonstratives/Deixis,lexicon_match
SENT_3514,SENT,PNT4,replace,ấy,nớ,Demonstratives/Deixis,lexicon_match
SENT_3520,SENT,PNN,replace,đấy,đó,Demonstratives/Deixis,lexicon_match
SENT_3520,SENT,PNT1,replace,tao,tau,Pronouns,lexicon_match
SENT_3520,SENT,PNT2,replace,mày,mi,Pronouns,lexicon_match
SENT_3520,SENT,PNT2,replace,mày,mi,Pronouns,lexicon_match
SENT_3520,SENT,PNT2,replace,mày,mi,Pronouns,lexicon_match
SENT_3520,SENT,PNT2,replace,mày,mi,Pronouns,lexicon_match
SENT_3520,SENT,PNT3,replace,tao,tau,Pronouns,lexicon_match
SENT_3520,SENT,PNT3,replace,mày,mi,Pronouns,lexicon_match
SENT_3520,SENT,PNT3,replace,mày,mi,Pronouns,lexicon_match
SENT_3520,SENT,PNT3,replace,vậy,rứa,Demonstratives/Deixis,lexicon_match
SENT_3520,SENT,PNT3,replace,mày,mi,Pronouns,lexicon_match
SENT_3520,SENT,PNT3,replace,đấy,đó,Discourse particles,lexicon_match
SENT_3520,SENT,PNT3,replace,mày,mi,Pronouns,lexicon_match
SENT_3520,SENT,PNT4,replace,mày,mi,Pronouns,lexicon_match
SENT_3520,SENT,PNT4,replace,mày,mi,Pronouns,lexicon_match
SENT_3520,SENT,PNT4,replace,vậy,rứa,Demonstratives/Deixis,lexicon_match
SENT_3520,SENT,PNT4,replace,mày,mi,Pronouns,lexicon_match
SENT_3520,SENT,PNT4,replace,đấy,nớ,Demonstratives/Deixis,lexicon_match
SENT_3520,SENT,PNT4,replace,mày,mi,Pronouns,lexicon_match
SENT_3555,SENT,PNB,replace,cha,bố,Kinship/Honorific terms,lexicon_match
SENT_3555,SENT,PNT2,replace,sao,răng,Interrogatives,lexicon_match
SENT_3555,SENT,PNT2,replace,đó,nớ,Demonstratives/Deixis,lexicon_match
SENT_3555,SENT,PNT3,replace,lớn lên,nậy,Predicate vocabulary,lexicon_match
SENT_3555,SENT,PNT3,replace,sao,răng,Interrogatives,lexicon_match
SENT_3618,SENT,PNB,replace,nhìu,nhiều,Predicate vocabulary,lexicon_match
SENT_3618,SENT,PNN,replace,không,hông,Negation/Function words,lexicon_match
SENT_3618,SENT,PNT2,replace,không,nỏ,Negation/Function words,lexicon_match
SENT_3618,SENT,PNT2,replace,nó,hấn,Pronouns,lexicon_match
SENT_3618,SENT,PNT3,replace,nó,hắn,Pronouns,lexicon_match
SENT_3618,SENT,PNT4,replace,vậy,rứa,Demonstratives/Deixis,lexicon_match
SENT_3618,SENT,PNT4,replace,gì,chi,Interrogatives,lexicon_match
SENT_3618,SENT,PNT4,replace,nó,hắn,Pronouns,lexicon_match
SENT_3670,SENT,PNN,replace,thế nào,sao,Interrogatives,lexicon_match
SENT_3670,SENT,PNN,replace,đấy,đó,Demonstratives/Deixis,lexicon_match
SENT_3670,SENT,PNT2,replace,thế nào,như răng,Interrogatives,lexicon_match
SENT_3670,SENT,PNT2,replace,mày,mi,Pronouns,lexicon_match
SENT_3670,SENT,PNT3,replace,thế nào,răng,Interrogatives,lexicon_match
SENT_3670,SENT,PNT3,replace,bà,mệ,Kinship/Honorific terms,lexicon_match
SENT_3670,SENT,PNT3,replace,mày,mi,Pronouns,lexicon_match
SENT_3670,SENT,PNT3,replace,đấy,đo,Discourse particles,lexicon_match
SENT_3670,SENT,PNT4,replace,thế nào,ren,Interrogatives,lexicon_match
SENT_3670,SENT,PNT4,replace,mày,mi,Pronouns,lexicon_match
SENT_3670,SENT,PNT4,replace,đấy,đó,Demonstratives/Deixis,lexicon_match
SENT_3750,SENT,PNT2,replace,này,ni,Demonstratives/Deixis,lexicon_match
SENT_3750,SENT,PNT3,replace,mẹ,mạ,Kinship/Honorific terms,lexicon_match
SENT_3750,SENT,PNT3,replace,này,ni,Demonstratives/Deixis,lexicon_match
SENT_3750,SENT,PNT3,replace,thật,thiệt,Connectives/Aspect markers,lexicon_match
SENT_3750,SENT,PNT4,replace,này,ni,Demonstratives/Deixis,lexicon_match
SENT_3763,SENT,PNN,replace,ấy,đó,Demonstratives/Deixis,lexicon_match
SENT_3763,SENT,PNN,replace,không,hông,Negation/Function words,lexicon_match
SENT_3763,SENT,PNT1,replace,tao,tau,Pronouns,lexicon_match
SENT_3763,SENT,PNT1,replace,tao,tau,Pronouns,lexicon_match
SENT_3763,SENT,PNT2,replace,tao,tau,Pronouns,lexicon_match
SENT_3763,SENT,PNT2,replace,ấy,nớ,Demonstratives/Deixis,lexicon_match
SENT_3763,SENT,PNT3,replace,tao,tau,Pronouns,lexicon_match
SENT_3763,SENT,PNT3,replace,ấy,nớ,Demonstratives/Deixis,lexicon_match
SENT_3763,SENT,PNT4,replace,tao,ta,Pronouns,lexicon_match
SENT_3763,SENT,PNT4,replace,ấy,nớ,Demonstratives/Deixis,lexicon_match
SENT_3763,SENT,PNT4,replace,tao,ta,Pronouns,lexicon_match
SENT_3814,SENT,PNB,replace,chế,chị,Kinship/Honorific terms,lexicon_match
SENT_3814,SENT,PNT3,replace,nhá,nghe,Discourse particles,lexicon_match
SENT_3814,SENT,PNT4,replace,chế,chị,Kinship/Honorific terms,lexicon_match
SENT_3906,SENT,PNN,replace,không,hông,Negation/Function words,lexicon_match
SENT_3906,SENT,PNN,replace,không,hông,Negation/Function words,lexicon_match
SENT_3906,SENT,PNT2,replace,không,nỏ,Negation/Function words,lexicon_match
SENT_3906,SENT,PNT2,replace,chứ,chơ,Connectives/Aspect markers,lexicon_match
SENT_3906,SENT,PNT2,replace,sao,răng,Interrogatives,lexicon_match
SENT_3906,SENT,PNT2,replace,vậy,rứa,Demonstratives/Deixis,lexicon_match
SENT_3906,SENT,PNT2,replace,vậy,rứa,Demonstratives/Deixis,lexicon_match
SENT_3906,SENT,PNT3,replace,không,nỏ,Negation/Function words,lexicon_match
SENT_3906,SENT,PNT3,replace,chứ,chơ,Connectives/Aspect markers,lexicon_match
SENT_3906,SENT,PNT3,replace,sao,răng,Interrogatives,lexicon_match
SENT_3906,SENT,PNT3,replace,vậy,rứa,Demonstratives/Deixis,lexicon_match
SENT_3906,SENT,PNT4,replace,sao,ren,Interrogatives,lexicon_match
SENT_3906,SENT,PNT4,replace,vậy,rứa,Demonstratives/Deixis,lexicon_match
SENT_3906,SENT,PNT4,replace,vậy,rứa,Demonstratives/Deixis,lexicon_match
SENT_3910,SENT,PNN,replace,không,hông,Negation/Function words,lexicon_match
SENT_3910,SENT,PNT1,replace,tao,tau,Pronouns,lexicon_match
SENT_3910,SENT,PNT2,replace,này,ni,Demonstratives/Deixis,lexicon_match
SENT_3910,SENT,PNT2,replace,chứ,chơ,Connectives/Aspect markers,lexicon_match
SENT_3910,SENT,PNT2,replace,không,nỏ,Negation/Function words,lexicon_match
SENT_3910,SENT,PNT3,replace,t,tau,Pronouns,lexicon_match
SENT_3910,SENT,PNT3,replace,này,ni,Demonstratives/Deixis,lexicon_match
SENT_3910,SENT,PNT3,replace,chứ,chơ,Connectives/Aspect markers,lexicon_match
SENT_3910,SENT,PNT3,replace,tao,tau,Pronouns,lexicon_match
SENT_3910,SENT,PNT4,replace,này,ni,Demonstratives/Deixis,lexicon_match
SENT_3910,SENT,PNT4,replace,tao,ta,Pronouns,lexicon_match
SENT_4003,SENT,PNN,replace,không,hông,Negation/Function words,lexicon_match
SENT_4003,SENT,PNN,replace,ấy,á,Demonstratives/Deixis,lexicon_match
SENT_4003,SENT,PNT2,replace,sao,răng,Interrogatives,lexicon_match
SENT_4003,SENT,PNT2,replace,không,nỏ,Negation/Function words,lexicon_match
SENT_4003,SENT,PNT2,replace,cái,cấy,Negation/Function words,lexicon_match
SENT_4003,SENT,PNT2,replace,ấy,nớ,Demonstratives/Deixis,lexicon_match
SENT_4003,SENT,PNT3,replace,ấy,nờ,Demonstratives/Deixis; Discourse particles,lexicon_match
SENT_4003,SENT,PNT3,replace,cái,kì,Negation/Function words,lexicon_match
SENT_4003,SENT,PNT3,replace,ấy,nớ he,Demonstratives/Deixis; Discourse particles,lexicon_match
SENT_4003,SENT,PNT4,replace,đã sao,ren,Interrogatives,lexicon_match
SENT_4003,SENT,PNT4,replace,ấy,nớ,Demonstratives/Deixis,lexicon_match
SENT_4003,SENT,PNT4,replace,ấy,nớ,Demonstratives/Deixis,lexicon_match
SENT_4035,SENT,PNN,replace,không,hông,Negation/Function words,lexicon_match
SENT_4035,SENT,PNT2,replace,chứ,chơ,Connectives/Aspect markers,lexicon_match
SENT_4035,SENT,PNT2,replace,gì,chi,Interrogatives,lexicon_match
SENT_4035,SENT,PNT2,replace,sao,răng,Interrogatives,lexicon_match
SENT_4035,SENT,PNT2,replace,này,ni,Demonstratives/Deixis,lexicon_match
SENT_4035,SENT,PNT3,replace,giờ,chừ,Negation/Function words,lexicon_match
SENT_4035,SENT,PNT3,replace,chứ,chơ,Connectives/Aspect markers,lexicon_match
SENT_4035,SENT,PNT3,replace,gì,chi,Interrogatives,lexicon_match
SENT_4035,SENT,PNT3,replace,sao,răng,Interrogatives,lexicon_match
SENT_4035,SENT,PNT3,replace,này,ni,Demonstratives/Deixis,lexicon_match
SENT_4035,SENT,PNT4,replace,sao,ren,Interrogatives,lexicon_match
SENT_4035,SENT,PNT4,replace,gì,chi,Interrogatives,lexicon_match
SENT_4035,SENT,PNT4,replace,sao,ren,Interrogatives,lexicon_match
SENT_4035,SENT,PNT4,replace,này,ni,Demonstratives/Deixis,lexicon_match
SENT_4057,SENT,PNN,replace,không,hông,Negation/Function words,lexicon_match
SENT_4057,SENT,PNN,replace,nhé,nha,Discourse particles,lexicon_match
SENT_4057,SENT,PNT1,replace,ấy,nứ,Demonstratives/Deixis,lexicon_match
SENT_4057,SENT,PNT2,replace,không,nỏ,Negation/Function words,lexicon_match
SENT_4057,SENT,PNT2,replace,gì,chi,Interrogatives,lexicon_match
SENT_4057,SENT,PNT2,replace,ấy,nớ,Demonstratives/Deixis,lexicon_match
SENT_4057,SENT,PNT2,replace,nhé,nha,Discourse particles,lexicon_match
SENT_4057,SENT,PNT3,replace,gì,chi,Interrogatives,lexicon_match
SENT_4057,SENT,PNT3,replace,ấy,nớ,Demonstratives/Deixis,lexicon_match
SENT_4057,SENT,PNT3,replace,thế nào,răng,Interrogatives,lexicon_match
SENT_4057,SENT,PNT3,replace,nhé,nghe,Discourse particles,lexicon_match
SENT_4057,SENT,PNT4,replace,gì,chi,Interrogatives,lexicon_match
SENT_4057,SENT,PNT4,replace,ấy,nớ,Demonstratives/Deixis,lexicon_match
SENT_4084,SENT,PNN,replace,quá,dữ,Predicate vocabulary,lexicon_match
SENT_4084,SENT,PNT1,replace,tao,tau,Pronouns,lexicon_match
SENT_4084,SENT,PNT2,replace,này,ni,Demonstratives/Deixis,lexicon_match
SENT_4084,SENT,PNT3,insert,,kì,Negation/Function words,lexicon_match
SENT_4150,SENT,PNT2,replace,nó,hấn,Pronouns,lexicon_match
SENT_4150,SENT,PNT2,replace,nó,hấn,Pronouns,lexicon_match
SENT_4150,SENT,PNT2,replace,nó,hấn,Pronouns,lexicon_match
SENT_4150,SENT,PNT2,replace,này,ni,Demonstratives/Deixis,lexicon_match
SENT_4150,SENT,PNT3,replace,nó,hắn,Pronouns,lexicon_match
SENT_4150,SENT,PNT3,replace,nó,hắn,Pronouns,lexicon_match
SENT_4150,SENT,PNT3,replace,nó,hắn,Pronouns,lexicon_match
SENT_4150,SENT,PNT3,replace,nó,hắn,Pronouns,lexicon_match
SENT_4150,SENT,PNT3,replace,này,ni,Demonstratives/Deixis,lexicon_match
SENT_4150,SENT,PNT4,replace,giờ,chừ,Negation/Function words,lexicon_match
SENT_4150,SENT,PNT4,replace,gì,chi,Interrogatives,lexicon_match
SENT_4150,SENT,PNT4,replace,này,ni,Demonstratives/Deixis,lexicon_match
SENT_4155,SENT,PNN,replace,không,hông,Negation/Function words,lexicon_match
SENT_4155,SENT,PNN,replace,thật,thiệt,Connectives/Aspect markers,lexicon_match
SENT_4155,SENT,PNT2,replace,nào,mô,Interrogatives; Negation/Function words,lexicon_match
SENT_4155,SENT,PNT2,replace,không,nỏ,Negation/Function words,lexicon_match
SENT_4155,SENT,PNT2,replace,đó,nớ,Demonstratives/Deixis,lexicon_match
SENT_4155,SENT,PNT3,replace,nào,mô,Interrogatives; Negation/Function words,lexicon_match
SENT_4155,SENT,PNT3,replace,đó,nớ,Demonstratives/Deixis,lexicon_match
SENT_4155,SENT,PNT4,replace,nào,mô,Interrogatives,lexicon_match
SENT_4155,SENT,PNT4,replace,đó,nớ,Demonstratives/Deixis,lexicon_match
SENT_4160,SENT,PNB,replace,sao,sau,Interrogatives,lexicon_match
SENT_4160,SENT,PNN,replace,cô,cổ,Pronouns,lexicon_match
SENT_4160,SENT,PNT2,replace,vậy,rứa,Demonstratives/Deixis,lexicon_match
SENT_4160,SENT,PNT2,replace,cái,cây,Negation/Function words,lexicon_match
