sample_id,task,target_dialect,opcode,opcode_seq,standard_span,dialect_span,standard_span_len,dialect_span_len,is_known,match_direction,category,lexicon_standard_word,lexicon_region_column
MCQA_0096_0,MCQA,PNT2,replace,13,nước,nác,1,1,False,none,Orthographic variant,,
MCQA_0096_0,MCQA,PNT2,replace,14,ruộng,rọng,1,1,False,none,Orthographic variant,,
MCQA_0096_0,MCQA,PNT3,replace,0,thế nào,răng,2,1,True,dialect_phrase,Interrogatives,sao / thế nào,HaTinh_QB_QT; Hue
MCQA_0096_0,MCQA,PNT3,replace,1,vào,vô,1,1,False,none,Connectives/Aspect markers,,
MCQA_0096_0,MCQA,PNT3,replace,2,các,mấy,1,1,False,none,Negation/Function words,,
MCQA_0096_0,MCQA,PNT3,replace,3,các,mấy,1,1,False,none,Negation/Function words,,
MCQA_0096_0,MCQA,PNT3,replace,4,các,mấy,1,1,False,none,Negation/Function words,,
MCQA_0096_0,MCQA,PNT4,replace,0,thế nào,răn,2,1,True,standard_word,Interrogatives,ren; sao; sô,PhuYen; QuangNam; QuangNgai
MCQA_0096_0,MCQA,PNT4,replace,1,vào,vô,1,1,False,none,Connectives/Aspect markers,,
MCQA_0098_4,MCQA,PNB,replace,0,khóm,bụi,1,1,False,none,Predicate vocabulary,,
MCQA_0098_4,MCQA,PNB,replace,1,cha,bố,1,1,True,dialect_phrase,Kinship/Honorific terms,bố,BacBo
MCQA_0098_4,MCQA,PNB,replace,2,cha,bố,1,1,True,dialect_phrase,Kinship/Honorific terms,bố,BacBo
MCQA_0098_4,MCQA,PNB,replace,3,cha,bố,1,1,True,dialect_phrase,Kinship/Honorific terms,bố,BacBo
MCQA_0098_4,MCQA,PNB,replace,4,cha,bố,1,1,True,dialect_phrase,Kinship/Honorific terms,bố,BacBo
MCQA_0098_4,MCQA,PNN,replace,0,chàng hoảng hốt,ảnh quýnh quáng,3,3,False,none,Kinship/Honorific terms,,
MCQA_0098_4,MCQA,PNN,replace,1,khóm,bụi,1,1,False,none,Predicate vocabulary,,
MCQA_0098_4,MCQA,PNN,delete,2,ẩn,,1,0,False,none,Unknown,,
MCQA_0098_4,MCQA,PNN,replace,3,mẹ,má,1,1,False,none,Kinship/Honorific terms,,
MCQA_0098_4,MCQA,PNN,replace,4,cha,ba,1,1,False,none,Kinship/Honorific terms,,
MCQA_0098_4,MCQA,PNN,replace,5,chàng,ảnh,1,1,True,dialect_phrase,Kinship/Honorific terms; Pronouns,anh; anh ấy,NamBo
MCQA_0098_4,MCQA,PNN,replace,6,chàng,ảnh,1,1,True,dialect_phrase,Kinship/Honorific terms; Pronouns,anh; anh ấy,NamBo
MCQA_0098_4,MCQA,PNN,replace,7,và,với,1,1,False,none,Connectives/Aspect markers,,
MCQA_0098_4,MCQA,PNN,replace,8,khi cha,lúc ba,2,2,False,none,Multi-word idiom,,
MCQA_0098_4,MCQA,PNN,replace,9,chàng,ảnh,1,1,True,dialect_phrase,Kinship/Honorific terms; Pronouns,anh; anh ấy,NamBo
MCQA_0098_4,MCQA,PNN,replace,10,cha,ba,1,1,False,none,Kinship/Honorific terms,,
MCQA_0098_4,MCQA,PNN,replace,11,cha,ba,1,1,False,none,Kinship/Honorific terms,,
MCQA_0098_4,MCQA,PNN,replace,12,không,chuồng,1,1,True,standard_word,Negation/Function words,hông,NamBo
MCQA_0098_4,MCQA,PNT1,replace,0,nào,mô,1,1,True,dialect_phrase,Negation/Function words,đâu (phủ định),ThanhHoa
MCQA_0098_4,MCQA,PNT2,replace,0,nào,mô,1,1,True,dialect_phrase,Interrogatives; Negation/Function words,đâu (phủ định); đâu / nào,HaTinh_QB_QT; NgheAn
MCQA_0098_4,MCQA,PNT2,replace,1,đã,đả,1,1,True,standard_word,Connectives/Aspect markers,đạ,HaTinh_QB_QT
MCQA_0098_4,MCQA,PNT3,replace,0,qua,bằng,1,1,False,none,Predicate vocabulary,,
MCQA_0098_4,MCQA,PNT3,replace,1,nào,mô,1,1,True,dialect_phrase,Interrogatives; Negation/Function words,đâu (phủ định); đâu / nào,HaTinh_QB_QT; Hue
MCQA_0098_4,MCQA,PNT3,replace,2,khóm,bụi,1,1,False,none,Predicate vocabulary,,
MCQA_0098_4,MCQA,PNT3,replace,3,chiếc,cấy,1,1,True,dialect_phrase,Negation/Function words,cái,HaTinh_QB_QT
MCQA_0098_4,MCQA,PNT3,replace,4,mình đành,miềng thì,2,2,False,none,Multi-word idiom,,
MCQA_0098_4,MCQA,PNT4,replace,0,nào,mô,1,1,True,dialect_phrase,Interrogatives,đâu / nào,QuangNam
MCQA_0098_4,MCQA,PNT4,replace,1,bãi,bờ,1,1,False,none,Predicate vocabulary,,
MCQA_0098_8,MCQA,PNN,replace,0,ông,ổng,1,1,True,dialect_phrase,Pronouns,ông ấy,NamBo
MCQA_0098_8,MCQA,PNN,replace,1,ông,ổng,1,1,True,dialect_phrase,Pronouns,ông ấy,NamBo
MCQA_0098_8,MCQA,PNT1,replace,0,làm gì,mằn chi,2,2,True,standard_word,Interrogatives,mần chi,ThanhHoa
MCQA_0098_8,MCQA,PNT2,replace,0,đã làm gì,đạ mần chi,3,3,False,none,Multi-word idiom,,
MCQA_0098_8,MCQA,PNT3,replace,0,gì,chi,1,1,True,dialect_phrase,Interrogatives,gì; sao / thế nào,HaTinh_QB_QT; Hue
MCQA_0098_8,MCQA,PNT3,replace,1,ông,ổng,1,1,False,none,Orthographic variant,,
MCQA_0098_8,MCQA,PNT3,replace,2,ông,ổng,1,1,False,none,Orthographic variant,,
MCQA_0098_8,MCQA,PNT4,replace,0,gì,chi,1,1,True,dialect_phrase,Interrogatives,gì,QuangNam
MCQA_0100_1,MCQA,PNN,replace,0,vì,tại,1,1,False,none,Connectives/Aspect markers,,
MCQA_0100_1,MCQA,PNN,replace,1,khi,lúc,1,1,False,none,Connectives/Aspect markers,,
MCQA_0100_1,MCQA,PNN,replace,2,cuối,sau,1,1,False,none,Predicate vocabulary,,
MCQA_0100_1,MCQA,PNN,replace,3,không,hông,1,1,True,dialect_phrase,Negation/Function words,không,NamBo
MCQA_0100_1,MCQA,PNN,replace,4,và,rồi,1,1,False,none,Connectives/Aspect markers,,
MCQA_0100_1,MCQA,PNN,replace,5,rằng,là,1,1,False,none,Connectives/Aspect markers,,
MCQA_0100_1,MCQA,PNN,replace,6,vì,tại,1,1,False,none,Connectives/Aspect markers,,
MCQA_0100_1,MCQA,PNN,replace,7,chóng,mau,1,1,False,none,Predicate vocabulary,,
MCQA_0100_1,MCQA,PNN,replace,8,vì,tại,1,1,False,none,Connectives/Aspect markers,,
MCQA_0100_1,MCQA,PNN,replace,9,không,hông,1,1,True,dialect_phrase,Negation/Function words,không,NamBo
MCQA_0100_1,MCQA,PNN,replace,10,vì,tại,1,1,False,none,Connectives/Aspect markers,,
MCQA_0100_1,MCQA,PNN,replace,11,không chú,hông để,2,2,False,none,Multi-word idiom,,
MCQA_0100_1,MCQA,PNN,replace,12,khuất,mất,1,1,False,none,Predicate vocabulary,,
MCQA_0100_1,MCQA,PNT1,replace,0,sao,răng,1,1,False,none,Interrogatives,,
MCQA_0100_1,MCQA,PNT1,insert,1,,nên,0,1,False,none,Unknown,,
MCQA_0100_1,MCQA,PNT1,insert,2,,nên,0,1,False,none,Unknown,,
MCQA_0100_1,MCQA,PNT2,replace,0,sao,răng,1,1,True,dialect_phrase,Interrogatives,sao / thế nào,HaTinh_QB_QT; NgheAn
MCQA_0100_1,MCQA,PNT2,replace,1,không,nỏ,1,1,True,dialect_phrase,Negation/Function words,không,HaTinh_QB_QT; NgheAn
MCQA_0100_1,MCQA,PNT2,replace,2,thấy,chộ,1,1,True,dialect_phrase,Predicate vocabulary,thấy,HaTinh_QB_QT
MCQA_0100_1,MCQA,PNT2,replace,3,rằng,là,1,1,False,none,Connectives/Aspect markers,,
MCQA_0100_1,MCQA,PNT2,replace,4,không,nỏ,1,1,True,dialect_phrase,Negation/Function words,không,HaTinh_QB_QT; NgheAn
MCQA_0100_1,MCQA,PNT2,replace,5,thấy,chộ,1,1,True,dialect_phrase,Predicate vocabulary,thấy,HaTinh_QB_QT
MCQA_0100_1,MCQA,PNT2,replace,6,không,nỏ,1,1,True,dialect_phrase,Negation/Function words,không,HaTinh_QB_QT; NgheAn
MCQA_0100_1,MCQA,PNT3,replace,0,sao,răng,1,1,True,dialect_phrase,Interrogatives,sao / thế nào,HaTinh_QB_QT; Hue
MCQA_0100_1,MCQA,PNT3,replace,1,nhìn thấy,chộ,2,1,True,dialect_phrase,Predicate vocabulary,thấy,HaTinh_QB_QT; Hue
MCQA_0100_1,MCQA,PNT3,replace,2,nên,bơ,1,1,True,dialect_phrase,Connectives/Aspect markers,thì / nên,HaTinh_QB_QT
MCQA_0100_1,MCQA,PNT3,replace,3,nhìn thấy,chộ,2,1,True,dialect_phrase,Predicate vocabulary,thấy,HaTinh_QB_QT; Hue
MCQA_0100_1,MCQA,PNT4,replace,0,sao,răng,1,1,True,standard_word,Interrogatives,ren; sao; sô,PhuYen; QuangNam; QuangNgai
MCQA_0100_2,MCQA,PNN,replace,0,hoa,bông,1,1,False,none,Predicate vocabulary,,
MCQA_0100_2,MCQA,PNN,replace,1,hoa,bông,1,1,False,none,Predicate vocabulary,,
MCQA_0100_2,MCQA,PNN,replace,2,gọi,kêu,1,1,True,dialect_phrase,Predicate vocabulary,gọi,NamBo
MCQA_0100_2,MCQA,PNN,replace,3,nhiều,mấy,1,1,False,none,Negation/Function words,,
MCQA_0100_2,MCQA,PNT1,replace,0,làm gì,mằn chi,2,2,True,standard_word,Interrogatives,mần chi,ThanhHoa
MCQA_0100_2,MCQA,PNT1,replace,1,vào,vô,1,1,False,none,Connectives/Aspect markers,,
MCQA_0100_2,MCQA,PNT1,replace,2,vào,vô,1,1,False,none,Connectives/Aspect markers,,
MCQA_0100_2,MCQA,PNT1,replace,3,vào,vô,1,1,False,none,Connectives/Aspect markers,,
MCQA_0100_2,MCQA,PNT1,replace,4,gọi,hú,1,1,False,none,Predicate vocabulary,,
MCQA_0100_2,MCQA,PNT2,replace,0,gì,chi,1,1,True,dialect_phrase,Interrogatives,gì,HaTinh_QB_QT; NgheAn
MCQA_0100_2,MCQA,PNT2,replace,1,vào,vô,1,1,False,none,Connectives/Aspect markers,,
MCQA_0100_2,MCQA,PNT2,replace,2,vào,vô,1,1,False,none,Connectives/Aspect markers,,
MCQA_0100_2,MCQA,PNT2,replace,3,gọi,hú,1,1,True,dialect_phrase,Predicate vocabulary,gọi,HaTinh_QB_QT
MCQA_0100_2,MCQA,PNT3,replace,0,làm gì,mần chi,2,2,True,dialect_phrase,Interrogatives,làm gì,HaTinh_QB_QT; Hue
MCQA_0100_2,MCQA,PNT3,replace,1,và,với,1,1,False,none,Connectives/Aspect markers,,
MCQA_0100_2,MCQA,PNT3,delete,2,thức,,1,0,False,none,Unknown,,
MCQA_0100_2,MCQA,PNT3,replace,3,vào,vô,1,1,False,none,Connectives/Aspect markers,,
MCQA_0100_2,MCQA,PNT3,replace,4,vào,lên,1,1,False,none,Predicate vocabulary,,
MCQA_0100_2,MCQA,PNT3,replace,5,nó,hắn,1,1,True,dialect_phrase,Pronouns,nó,HaTinh_QB_QT; Hue
MCQA_0100_2,MCQA,PNT3,replace,6,vào,vô,1,1,False,none,Connectives/Aspect markers,,
MCQA_0100_2,MCQA,PNT3,replace,7,gọi,hú,1,1,True,dialect_phrase,Predicate vocabulary,gọi,HaTinh_QB_QT
MCQA_0100_2,MCQA,PNT4,replace,0,làm gì,mần cấy chi,2,3,False,none,Predicate vocabulary,,
MCQA_0100_2,MCQA,PNT4,replace,1,vào,vô,1,1,False,none,Connectives/Aspect markers,,
MCQA_0100_2,MCQA,PNT4,replace,2,vào,vô,1,1,False,none,Connectives/Aspect markers,,
MCQA_0100_2,MCQA,PNT4,replace,3,gọi,kêu,1,1,True,dialect_phrase,Predicate vocabulary,gọi,PhuYen; QuangNgai
MCQA_0104_4,MCQA,PNT1,replace,0,vào,vô,1,1,False,none,Connectives/Aspect markers,,
MCQA_0104_4,MCQA,PNT1,replace,1,này,ni,1,1,True,dialect_phrase,Demonstratives/Deixis,này,ThanhHoa
MCQA_0104_4,MCQA,PNT1,insert,2,,đứng,0,1,False,none,Unknown,,
MCQA_0104_4,MCQA,PNT1,insert,3,,"""",0,1,False,none,Unknown,,
MCQA_0104_4,MCQA,PNT1,replace,4,em,mi,1,1,False,none,Pronouns,,
MCQA_0104_4,MCQA,PNT1,replace,5,sử dụng,dùng,2,1,False,none,Predicate vocabulary,,
MCQA_0104_4,MCQA,PNT1,replace,6,nào,mô,1,1,True,dialect_phrase,Negation/Function words,đâu (phủ định),ThanhHoa
MCQA_0104_4,MCQA,PNT1,replace,7,nào,chi,1,1,False,none,Interrogatives,,
MCQA_0104_4,MCQA,PNT1,replace,8,và,lẫn,1,1,False,none,Connectives/Aspect markers,,
MCQA_0104_4,MCQA,PNT2,replace,0,vào,vô,1,1,False,none,Connectives/Aspect markers,,
MCQA_0104_4,MCQA,PNT2,replace,1,này,ni,1,1,True,dialect_phrase,Demonstratives/Deixis,này,HaTinh_QB_QT; NgheAn
MCQA_0104_4,MCQA,PNT2,replace,2,đã,đạ,1,1,True,dialect_phrase,Connectives/Aspect markers,đã,HaTinh_QB_QT
MCQA_0104_4,MCQA,PNT2,replace,3,nào,mô,1,1,True,dialect_phrase,Interrogatives; Negation/Function words,đâu (phủ định); đâu / nào,HaTinh_QB_QT; NgheAn
MCQA_0104_4,MCQA,PNT2,replace,4,không,nỏ,1,1,True,dialect_phrase,Negation/Function words,không,HaTinh_QB_QT; NgheAn
MCQA_0104_4,MCQA,PNT2,replace,5,nào,mô,1,1,True,dialect_phrase,Interrogatives; Negation/Function words,đâu (phủ định); đâu / nào,HaTinh_QB_QT; NgheAn
MCQA_0104_4,MCQA,PNT3,replace,0,vào,vô,1,1,False,none,Connectives/Aspect markers,,
MCQA_0104_4,MCQA,PNT3,replace,1,này,ni,1,1,True,dialect_phrase,Demonstratives/Deixis,này,HaTinh_QB_QT; Hue
MCQA_0104_4,MCQA,PNT3,replace,2,đợi,chờ,1,1,False,none,Predicate vocabulary,,
MCQA_0104_4,MCQA,PNT3,replace,3,sử dụng,dùng,2,1,False,none,Predicate vocabulary,,
MCQA_0104_4,MCQA,PNT3,replace,4,nào,mô,1,1,True,dialect_phrase,Interrogatives; Negation/Function words,đâu (phủ định); đâu / nào,HaTinh_QB_QT; Hue
MCQA_0104_4,MCQA,PNT3,replace,5,nào,mô,1,1,True,dialect_phrase,Interrogatives; Negation/Function words,đâu (phủ định); đâu / nào,HaTinh_QB_QT; Hue
MCQA_0104_4,MCQA,PNT4,replace,0,nào,mô,1,1,True,dialect_phrase,Interrogatives,đâu / nào,QuangNam
MCQA_0104_4,MCQA,PNT4,replace,1,nào,mô,1,1,True,dialect_phrase,Interrogatives,đâu / nào,QuangNam
MCQA_0106_3,MCQA,PNT1,insert,0,,theo,0,1,False,none,Unknown,,
MCQA_0106_3,MCQA,PNT1,replace,1,gì,chi,1,1,False,none,Interrogatives,,
MCQA_0106_3,MCQA,PNT2,replace,0,gì,chi,1,1,True,dialect_phrase,Interrogatives,gì,HaTinh_QB_QT; NgheAn
MCQA_0106_3,MCQA,PNT3,replace,0,gì,chi,1,1,True,dialect_phrase,Interrogatives,gì; sao / thế nào,HaTinh_QB_QT; Hue
MCQA_0106_3,MCQA,PNT4,replace,0,gì,chi,1,1,True,dialect_phrase,Interrogatives,gì,QuangNam
MCQA_0114_1,MCQA,PNB,replace,0,như thế nào,gì,3,1,True,dialect_phrase,Interrogatives,gì,BacBo
MCQA_0114_1,MCQA,PNN,replace,0,định,tính,1,1,False,none,Predicate vocabulary,,
MCQA_0114_1,MCQA,PNN,delete,1,thế,,1,0,True,standard_word,Demonstratives/Deixis,vậy,NamBo
MCQA_0114_1,MCQA,PNN,replace,2,định,tính,1,1,False,none,Predicate vocabulary,,
MCQA_0114_1,MCQA,PNN,replace,3,xem,coi,1,1,False,none,Predicate vocabulary,,
MCQA_0114_1,MCQA,PNN,replace,4,định,tính,1,1,False,none,Predicate vocabulary,,
MCQA_0114_1,MCQA,PNN,replace,5,định đánh,tính ăn,2,2,False,none,Multi-word idiom,,
MCQA_0114_1,MCQA,PNN,replace,6,định,tính,1,1,False,none,Predicate vocabulary,,
MCQA_0114_1,MCQA,PNT1,replace,0,làm như thế nào,mằn răng,4,2,False,none,Multi-word idiom,,
MCQA_0114_1,MCQA,PNT1,replace,1,xem,coi,1,1,False,none,Predicate vocabulary,,
MCQA_0114_1,MCQA,PNT1,replace,2,lên,vô,1,1,False,none,Predicate vocabulary,,
MCQA_0114_1,MCQA,PNT1,replace,3,đánh cắp,lấy trộm,2,2,False,none,Predicate vocabulary,,
MCQA_0114_1,MCQA,PNT2,replace,0,đã,đạ,1,1,True,dialect_phrase,Connectives/Aspect markers,đã,HaTinh_QB_QT
MCQA_0114_1,MCQA,PNT2,replace,1,như thế nào,chi,3,1,True,dialect_phrase,Interrogatives,gì,HaTinh_QB_QT; NgheAn
MCQA_0114_1,MCQA,PNT3,replace,0,như thế nào,chi,3,1,True,dialect_phrase,Interrogatives,gì; sao / thế nào,HaTinh_QB_QT; Hue
MCQA_0114_1,MCQA,PNT3,replace,1,xem,coi,1,1,True,dialect_phrase,Predicate vocabulary,xem,HaTinh_QB_QT
MCQA_0114_1,MCQA,PNT4,replace,0,như thế nào,ren,3,1,True,dialect_phrase,Interrogatives,sao / thế nào,QuangNam
MCQA_0114_1,MCQA,PNT4,replace,1,xem,coi,1,1,True,dialect_phrase,Predicate vocabulary,thấy,PhuYen; QuangNgai
MCQA_0114_1,MCQA,PNT4,replace,2,đánh,ăn,1,1,False,none,Predicate vocabulary,,
MCQA_0114_6,MCQA,PNN,replace,0,vì,tại,1,1,False,none,Connectives/Aspect markers,,
MCQA_0114_6,MCQA,PNN,replace,1,đáng,để,1,1,False,none,Predicate vocabulary,,
MCQA_0114_6,MCQA,PNN,replace,2,vì,tại,1,1,False,none,Connectives/Aspect markers,,
MCQA_0114_6,MCQA,PNN,delete,3,rất,,1,0,True,standard_word,Predicate vocabulary,dữ,NamBo
MCQA_0114_6,MCQA,PNN,insert,4,,lắm,0,1,False,none,Unknown,,
MCQA_0114_6,MCQA,PNN,replace,5,vì,tại,1,1,False,none,Connectives/Aspect markers,,
MCQA_0114_6,MCQA,PNN,replace,6,vì,tại,1,1,False,none,Connectives/Aspect markers,,
MCQA_0114_6,MCQA,PNN,delete,7,rất,,1,0,True,standard_word,Predicate vocabulary,dữ,NamBo
MCQA_0114_6,MCQA,PNN,insert,8,,lắm,0,1,False,none,Unknown,,
MCQA_0114_6,MCQA,PNT1,replace,0,sao,răng,1,1,False,none,Interrogatives,,
MCQA_0114_6,MCQA,PNT1,replace,1,xem,coi,1,1,False,none,Predicate vocabulary,,
MCQA_0114_6,MCQA,PNT1,replace,2,đó,nớ,1,1,True,standard_word,Demonstratives/Deixis,nứ,ThanhHoa
MCQA_0114_6,MCQA,PNT1,replace,3,gì,chi,1,1,False,none,Interrogatives,,
MCQA_0114_6,MCQA,PNT1,replace,4,xem,coi,1,1,False,none,Predicate vocabulary,,
MCQA_0114_6,MCQA,PNT1,replace,5,xem,coi,1,1,False,none,Predicate vocabulary,,
MCQA_0114_6,MCQA,PNT1,insert,6,,của người ta,0,3,False,none,Unknown,,
MCQA_0114_6,MCQA,PNT1,delete,7,rất,,1,0,False,none,Unknown,,
MCQA_0114_6,MCQA,PNT1,insert,8,,lắm,0,1,False,none,Unknown,,
MCQA_0114_6,MCQA,PNT1,replace,9,đó,nớ,1,1,True,standard_word,Demonstratives/Deixis,nứ,ThanhHoa
MCQA_0114_6,MCQA,PNT1,replace,10,đó,nớ,1,1,True,standard_word,Demonstratives/Deixis,nứ,ThanhHoa
MCQA_0114_6,MCQA,PNT1,delete,11,rất,,1,0,False,none,Unknown,,
MCQA_0114_6,MCQA,PNT1,insert,12,,quá,0,1,False,none,Unknown,,
MCQA_0114_6,MCQA,PNT2,replace,0,sao,răng,1,1,True,dialect_phrase,Interrogatives,sao / thế nào,HaTinh_QB_QT; NgheAn
MCQA_0114_6,MCQA,PNT2,replace,1,không,nỏ,1,1,True,dialect_phrase,Negation/Function words,không,HaTinh_QB_QT; NgheAn
MCQA_0114_6,MCQA,PNT2,replace,2,đó chẳng,nớ nỏ,2,2,False,none,Multi-word idiom,,
MCQA_0114_6,MCQA,PNT2,replace,3,gì,chi,1,1,True,dialect_phrase,Interrogatives,gì,HaTinh_QB_QT; NgheAn
MCQA_0114_6,MCQA,PNT2,replace,4,đó,nớ,1,1,True,dialect_phrase,Demonstratives/Deixis,ấy / đó,HaTinh_QB_QT; NgheAn
MCQA_0114_6,MCQA,PNT2,replace,5,đó,nớ,1,1,True,dialect_phrase,Demonstratives/Deixis,ấy / đó,HaTinh_QB_QT; NgheAn
MCQA_0114_6,MCQA,PNT3,replace,0,sao,răng,1,1,True,dialect_phrase,Interrogatives,sao / thế nào,HaTinh_QB_QT; Hue
MCQA_0114_6,MCQA,PNT3,replace,1,xem,coi,1,1,True,dialect_phrase,Predicate vocabulary,xem,HaTinh_QB_QT
MCQA_0114_6,MCQA,PNT3,replace,2,đó chẳng,nớ nỏ,2,2,False,none,Multi-word idiom,,
MCQA_0114_6,MCQA,PNT3,replace,3,gì,chi,1,1,True,dialect_phrase,Interrogatives,gì; sao / thế nào,HaTinh_QB_QT; Hue
MCQA_0114_6,MCQA,PNT3,replace,4,xem,coi,1,1,True,dialect_phrase,Predicate vocabulary,xem,HaTinh_QB_QT
MCQA_0114_6,MCQA,PNT3,replace,5,xem,coi,1,1,True,dialect_phrase,Predicate vocabulary,xem,HaTinh_QB_QT
MCQA_0114_6,MCQA,PNT3,replace,6,đó,nớ,1,1,True,dialect_phrase,Demonstratives/Deixis,kia; ấy / đó,HaTinh_QB_QT; Hue
MCQA_0114_6,MCQA,PNT3,replace,7,đó nhìn,nớ nhòm,2,2,False,none,Multi-word idiom,,
MCQA_0114_6,MCQA,PNT4,replace,0,sao,ren,1,1,True,dialect_phrase,Interrogatives,sao / thế nào,QuangNam
MCQA_0114_6,MCQA,PNT4,replace,1,bạn,nó,1,1,True,dialect_phrase,Pronouns,nó,PhuYen; QuangNgai
MCQA_0114_6,MCQA,PNT4,replace,2,chẳng,không,1,1,True,dialect_phrase,Negation/Function words,không,QuangNam
MCQA_0114_6,MCQA,PNT4,replace,3,gì,chi,1,1,True,dialect_phrase,Interrogatives,gì,QuangNam
MCQA_0114_6,MCQA,PNT4,replace,4,xem,coi,1,1,True,dialect_phrase,Predicate vocabulary,thấy,PhuYen; QuangNgai
MCQA_0114_6,MCQA,PNT4,replace,5,đó,nớ,1,1,True,dialect_phrase,Demonstratives/Deixis,ấy / đó,QuangNam
MCQA_0114_6,MCQA,PNT4,replace,6,nhìn,ngó,1,1,False,none,Predicate vocabulary,,
MCQA_0116_5,MCQA,PNB,replace,0,người,vị,1,1,False,none,Predicate vocabulary,,
MCQA_0116_5,MCQA,PNB,replace,1,họ,ông ấy,1,2,True,dialect_phrase,Pronouns,ông ấy,BacBo
MCQA_0116_5,MCQA,PNN,replace,0,những,mấy,1,1,False,none,Negation/Function words,,
MCQA_0116_5,MCQA,PNN,replace,1,chân,thiệt,1,1,True,dialect_phrase,Connectives/Aspect markers,thật,NamBo
MCQA_0116_5,MCQA,PNN,replace,2,như thế nào,ra sao,3,2,False,none,Interrogatives,,
MCQA_0116_5,MCQA,PNN,delete,3,thêm,,1,0,False,none,Unknown,,
MCQA_0116_5,MCQA,PNN,delete,4,thêm,,1,0,False,none,Unknown,,
MCQA_0116_5,MCQA,PNN,delete,5,thêm,,1,0,False,none,Unknown,,
MCQA_0116_5,MCQA,PNN,replace,6,và,với,1,1,False,none,Connectives/Aspect markers,,
MCQA_0116_5,MCQA,PNN,replace,7,mãi không,hoài hông,2,2,False,none,Multi-word idiom,,
MCQA_0116_5,MCQA,PNN,replace,8,thêm khó chịu và,bực mình với,4,3,False,none,Multi-word idiom,,
MCQA_0116_5,MCQA,PNT1,replace,0,chân tình,chăn tềnh,2,2,False,none,Orthographic variant,,
MCQA_0116_5,MCQA,PNT1,replace,1,viên,vin,1,1,False,none,Orthographic variant,,
MCQA_0116_5,MCQA,PNT1,replace,2,khiến,khín,1,1,False,none,Orthographic variant,,
MCQA_0116_5,MCQA,PNT1,replace,3,như thế nào,răng,3,1,False,none,Interrogatives,,
MCQA_0116_5,MCQA,PNT2,replace,0,khiến,mần,1,1,True,dialect_phrase,Predicate vocabulary,làm,HaTinh_QB_QT
MCQA_0116_5,MCQA,PNT2,replace,1,như thế nào,ơ răng,3,2,False,none,Interrogatives,,
MCQA_0116_5,MCQA,PNT2,replace,2,không,nỏ,1,1,True,dialect_phrase,Negation/Function words,không,HaTinh_QB_QT; NgheAn
MCQA_0116_5,MCQA,PNT3,replace,0,những,mấy,1,1,False,none,Negation/Function words,,
MCQA_0116_5,MCQA,PNT3,replace,1,chân,thiệt,1,1,True,dialect_phrase,Connectives/Aspect markers,thật,HaTinh_QB_QT
MCQA_0116_5,MCQA,PNT3,replace,2,khiến,làm,1,1,True,dialect_phrase,Predicate vocabulary,làm,Hue
MCQA_0116_5,MCQA,PNT3,delete,3,cảm,,1,0,False,none,Unknown,,
MCQA_0116_5,MCQA,PNT3,replace,4,thế nào,răng,2,1,True,dialect_phrase,Interrogatives,sao / thế nào,HaTinh_QB_QT; Hue
MCQA_0116_5,MCQA,PNT3,replace,5,nước,nác,1,1,False,none,Orthographic variant,,
MCQA_0116_5,MCQA,PNT4,replace,0,như thế nào,răng,3,1,False,none,Interrogatives,,
MCQA_0116_6,MCQA,PNN,replace,0,chúng ta,tụi mình,2,2,False,none,Pronouns,,
MCQA_0116_6,MCQA,PNN,replace,1,như thế nào,sao,3,1,True,dialect_phrase,Interrogatives,sao / thế nào,NamBo
MCQA_0116_6,MCQA,PNN,replace,2,các,mấy,1,1,False,none,Negation/Function words,,
MCQA_0116_6,MCQA,PNT1,replace,0,này,ni,1,1,True,dialect_phrase,Demonstratives/Deixis,này,ThanhHoa
MCQA_0116_6,MCQA,PNT2,replace,0,này chúng,ni,2,1,True,dialect_phrase,Demonstratives/Deixis,này,HaTinh_QB_QT; NgheAn
MCQA_0116_6,MCQA,PNT2,replace,1,như thế nào,a răng,3,2,False,none,Interrogatives,,
MCQA_0116_6,MCQA,PNT3,replace,0,này,ni,1,1,True,dialect_phrase,Demonstratives/Deixis,này,HaTinh_QB_QT; Hue
MCQA_0116_6,MCQA,PNT3,replace,1,thế nào,răng,2,1,True,dialect_phrase,Interrogatives,sao / thế nào,HaTinh_QB_QT; Hue
MCQA_0116_6,MCQA,PNT3,replace,2,các,mấy,1,1,False,none,Negation/Function words,,
MCQA_0116_6,MCQA,PNT4,replace,0,này,ni,1,1,True,dialect_phrase,Demonstratives/Deixis,này,QuangNam
MCQA_0116_6,MCQA,PNT4,replace,1,thế nào,răng,2,1,True,standard_word,Interrogatives,ren; sao; sô,PhuYen; QuangNam; QuangNgai
MCQA_0120_3,MCQA,PNB,replace,0,để,được,1,1,False,none,Negation/Function words,,
MCQA_0120_3,MCQA,PNN,replace,0,cậu trèo,nó leo,2,2,False,none,Pronouns,,
MCQA_0120_3,MCQA,PNN,replace,1,cậu,nó,1,1,True,dialect_phrase,Pronouns,nó,NamBo
MCQA_0120_3,MCQA,PNN,replace,2,cậu,nó,1,1,True,dialect_phrase,Pronouns,nó,NamBo
MCQA_0120_3,MCQA,PNN,replace,3,trèo,leo,1,1,False,none,Predicate vocabulary,,
MCQA_0120_3,MCQA,PNN,replace,4,cậu cởi,nó lột,2,2,False,none,Pronouns,,
